SUBSTÂNCIA,PF 0%,PMC 0%,Est. Med. Margem Lucro %
OCTREOTIDA,641.5266666666666,886.8733333333333,38.24418834239158
OFLOXACINO,88.396,122.204,38.24607448300827
OLANZAPINA,339.4733962264151,469.30264150943395,38.24430624791226
OLAPARIBE,15322.806666666665,20555.0,34.14644227493571
OLEATO DE MONOETANOLAMINA,30.95,42.79,38.25525040387723
OLIGOSSACARÍDEO MENINGOCÓCICO Y;OLIGOSSACARÍDEO MENINGOCÓCICO A;OLIGOSSACARÍDEO MENINGOCÓCICO W135;OLIGOSSACARÍDEO MENINGOCÓCICO DO GRUPO C,203.07,272.41,34.1458610331413
OLMESARTANA MEDOXOMILA,37.63107142857143,52.02357142857143,38.24632000531476
OMEPRAZOL,70.8435,97.93616666666667,38.24298159558275
OMEPRAZOL MAGNÉSICO,146.815,202.96249999999998,38.2437080679767
OMEPRAZOL SÓDICO,691.37,927.45,34.1466942447604
OMEPRAZOL;AMOXICILINA;CLARITROMICINA,213.155,294.67499999999995,38.244469986629426
ORLIPASTAT,175.06076923076924,234.83730769230772,34.146164628546586
ORLISTATE,245.63,329.505,34.14688759516346
ORYZA SATIVA L.,63.345,84.975,34.14634146341462
OXACILINA SÓDICA,271.01,374.66,38.245821187410066
OXALATO DE ESCITALOPRAM,153.6018269230769,212.34576923076924,38.24429922771102
OXCARBAZEPINA,74.68846153846154,103.25192307692308,38.243472887378346
OXETACAÍNA;HIDRÓXIDO DE ALUMÍNIO;HIDRÓXIDO DE MAGNÉSIO,16.505,22.14,34.141169342623456
PALBOCICLIBE,8941.896666666666,11995.236666666666,34.146446932026734
PALIPERIDONA,575.1066666666667,795.0533333333333,38.24449957109404
PALMITATO DE PALIPERIDONA,3034.0862500000003,4070.12,34.146483146284965
PALMITATO DE RETINOL;ÓXIDO DE ZINCO;COLECALCIFEROL,108.30285714285715,145.28285714285715,34.144990239012294
PALONOSETRONA,252.24,338.37,34.14605137963844
PAMOATO DE PASIREOTIDA,7617.61,10218.753333333334,34.14644925814441
PANAX GINSENG C. A. MEY.,32.61,43.75,34.161300214658084
PANAX GINSENG C.;FUMARATO FERROSO;NICOTINAMIDA;OXIDO DE ZINCO;GLICONATO DE MAG;ACETATO DE RACEA;PALMITATO DE RET;LECITINA DE SOJA;SULFATO DE MANGA;SULFATO CÚPRICO ;CLORIDRATO DE PI;PANTOTENATO DE C;COLECALCIFEROL;RUTOSÍDEO;GLICONATO DE POT;FOSFATO DE CÁLCI;NITRATO DE TIAMI;RIBOFLAVINA;CIANOCOBALAMINA;ÓXIDO DE ZINCO;ÁCIDO ASCÓRBICO;ÁCIDO FÓLICO,54.04,72.49,34.141376757957055
PANCREATINA,64.155,88.69,38.24331696672121
PANITUMUMABE,1373.7,1899.06,38.24415811312514
PANTOPRAZOL,90.630625,125.2925,38.24521236612901
PANTOPRAZOL MAGNÉSICO DI-HIDRATADO,406.06714285714287,544.7242857142858,34.146358624717244
PANTOPRAZOL MAGNÉSICO DI-HIDRATADO;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,301.1133333333333,403.93333333333334,34.14661146412206
PANTOPRAZOL SÓDICO,130.68,180.66,38.24609733700641
PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,104.53962025316454,144.52063291139243,38.24484206218226
PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;NIMESULIDA,37.02,49.66,34.14370610480819
PAPAVER SOMNIFERUM L.,13.16,17.65,34.11854103343464
PARACETAMOL,41.924864864864865,56.24036036036036,34.14559722884785
PARACETAMOL;CAFEÍNA,42.72666666666667,57.31666666666667,34.14729286940241
PARACETAMOL;CAFEÍNA ANIDRA,41.123333333333335,55.165,34.14525411364189
PARACETAMOL;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,17.626666666666665,23.646666666666665,34.152798789712556
PARACETAMOL;CAFEÍNA ANIDRA;ÁCIDO ACETILSALICÍLICO,56.76666666666667,76.15333333333332,34.151497357604185
PARACETAMOL;CAFEÍNA;DICLOFENACO DE SÓDIO;CARISOPRODOL,26.15,35.08,34.14913957934991
PARACETAMOL;CLORIDRATO DE FENILEFRINA,62.655,84.05,34.14731465964407
PARACETAMOL;CLORIDRATO DE PSEUDOEFEDRINA,11.0425,14.809999999999999,34.118179760018094
PARACETAMOL;FOSFATO DE CODEÍNA,28.678518518518516,38.47148148148148,34.147380927781825
PARACETAMOL;MALEATO DE CARBINOXAMINA;CLORIDRATO DE FENILEFRINA,104.7223076923077,140.4823076923077,34.1474522363173
PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 16;PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 18;PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 6;PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 11,2453.18,3299.99,34.51886938585835
PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 58;PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 16;PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 18;PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 6;PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 31;PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 52;PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 33;PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 11;PARTÍCULA SEMELHANTE A VÍRUS DE PROTEÍNA L1 DO HPV DO TIPO 45,535.18,717.92,34.14552113307672
PASSIFLORA INCARNATA,34.37083333333333,46.10666666666666,34.14474481755365
PASSIFLORA INCARNATA L.,28.933333333333334,38.81333333333333,34.147465437788014
PEGVISOMANTO,9080.91,12553.825,38.24412971827715
PELARGONIUM SIDOIDES DC.,62.74428571428571,84.16857142857143,34.14539741809157
PENCICLOVIR,22.92,30.75,34.16230366492145
PENICILAMINA,283.53,391.96,38.242866716044155
PENICILINA G BENZATINA,10.02,13.85,38.22355289421158
PENTOXIFILINA,44.09666666666667,60.96166666666667,38.24552120341673
PERAMPANEL,330.0125,442.70000000000005,34.14643384720277
PERICIAZINA,9.233333333333333,12.766666666666666,38.267148014440444
PERINDOPRIL,55.4675,76.68,38.24311533781044
PERINDOPRIL ARGININA;BESILATO DE ANLODIPINO,35.35166666666667,47.423333333333325,34.147376361321925
PERINDOPRIL ARGININA;INDAPAMIDA,64.93,89.76,38.241182812259346
PERINDOPRIL ARGININA;INDAPAMIDA;BESILATO DE ANLODIPINO,56.2125,75.405,34.14276184122749
PERINDOPRIL;INDAPAMIDA,64.96,89.8,38.23891625615765
PERMETRINA,16.017500000000002,21.486666666666668,34.14494563238124
PEROXIDO DE BENZOILA;PERÓXIDO DE BENZOÍLA;CLINDAMICINA,51.91,69.64,34.15526873434791
PERSEA AMERICANA MILL.;GLYCINE MAX (L.) MERR.,217.505,291.775,34.14634146341462
PERTACTINA;POLIOVÍRUS INATIVADOS TIPO 3;POLIOVÍRUS INATIVADOS TIPO 2;CONJUGADO DE POLISSACARÍDEO CAPSULAR DE HAEMOPHILUS INFLUENZAE TIPO B E TOXÓIDE TETÂNICO;POLIOVÍRUS INATIVADOS TIPO 1,114.47,158.25,38.24582860138028
PERTACTINA;TOXÓIDE DIFTÉRICO;HEMAGLUTININA FILAMENTOSA;AGLUTINÓGENOS FIMBRIAIS DE BORDETELLA PERTUSSIS DOS SOROTIPOS 2 E 3;TOXÓIDE TETÂNICO;TOXÓIDE PERTUSSIS,96.36,133.21,38.24200913242011
PERTACTINA;TOXÓIDE DIFTÉRICO;HEMAGLUTININA FILAMENTOSA;TOXÓIDE TETÂNICO;TOXÓIDE PERTUSSIS,96.36,133.21,38.24200913242011
PERTACTINA;TOXÓIDE DIFTÉRICO;POLIOVÍRUS INATIVADOS TIPO 3;POLIOVÍRUS INATIVADOS TIPO 2;HEMAGLUTININA FILAMENTOSA;AGLUTINÓGENOS FIMBRIAIS DE BORDETELLA PERTUSSIS DOS SOROTIPOS 2 E 3;POLIOVÍRUS INATIVADOS TIPO 1;TOXÓIDE TETÂNICO;TOXÓIDE PERTUSSIS,71.66,99.07,38.25006977393246
PERTACTINA;TOXÓIDE DIFTÉRICO;POLIOVÍRUS INATIVADOS TIPO 3;POLIOVÍRUS INATIVADOS TIPO 2;HEMAGLUTININA FILAMENTOSA;AGLUTINÓGENOS FIMBRIAIS DE BORDETELLA PERTUSSIS DOS SOROTIPOS 2 E 3;POLISSACARÍDEO DE HAEMOPHILUS INFLUENZAE TIPO B;POLIOVÍRUS INATIVADOS TIPO 1;TOXÓIDE PERTUSSIS;TOXÓIDE TETÂNICO,104.99,145.14,38.24173730831508
PERÓXIDO DE BENZOÍLA;CLINDAMICINA,36.25,48.63,34.15172413793104
PERÓXIDO DE BENZOÍLA;ENXOFRE,24.81,33.28,34.13945989520355
PERÓXIDO DE URÉIA,11.69,15.68,34.13173652694612
PEUMUS BOLDUS,20.61,27.645000000000003,34.13391557496364
PIBRENTASVIR;GLECAPREVIR HIDRATADO,40917.61,54889.52,34.14644696989877
PICOSSULFATO DE SÓDIO,17.76,23.823333333333334,34.14039039039039
PICOSSULFATO DE SÓDIO MONOIDRATADO,16.53,22.17,34.11978221415608
PIDOLATO DE PIRIDOXINA,36.63,49.14,34.15233415233414
PIMECROLIMO,121.29,167.68,38.24717618929838
PINUS PINASTER AITON,59.71,80.1,34.148383855300615
PIPER METHYSTICUM,31.8,42.66,34.150943396226396
PIPERACILINA SÓDICA,769.165,1063.325,38.24406986797373
PIRACETAM,19.286666666666665,26.663333333333338,38.247493950916045
PIRAZINAMIDA,65.22,90.16,38.23980374118368
PIRFENIDONA,9247.09,12783.56,38.24413950767214
PIRIMETAMINA,1.96,2.71,38.26530612244898
PIROXICAM,18.321,25.2755,37.95917253425032
PIROXICAM BETACICLODEXTRINA,34.92,48.275000000000006,38.24455899198169
PITAVASTATINA CÁLCICA,76.063,102.03299999999999,34.14275008874221
PLANTAGO OVATA FORSSK.,52.338,70.21000000000001,34.14727349153579
PLANTAGO OVATA FORSSK.;SENNA ALEXANDRINA MILL.,139.24,186.79,34.149669635162304
PLANTAGO OVATA PHIL.,46.43666666666667,62.29333333333333,34.14686670016509
POLIACRILAMIDOMETIL BENZILIDENO CÂNFORA;MENTOL CRISTAL;SALICILATO DE METILA,15.94,21.386666666666667,34.1698034295274
POLICARBOFILA,24.97,33.5,34.160993191830215
POLICRESULENO,17.775,23.845,34.149085794655406
POLICRESULENO A 36%,11.47,15.39,34.17611159546643
POLICRESULENO;CLORIDRATO DE CINCHOCAÍNA,39.50333333333334,52.99333333333333,34.149016960594025
POLIESTIRENOSSULFONATO DE CÁLCIO,1065.605,1429.47,34.14633001909713
POLIOVÍRUS INATIVADOS TIPO 1;TOXÓIDE PERTUSSIS;PERTACTINA;TOXÓIDE DIFTÉRICO;POLIOVÍRUS INATIVADOS TIPO 3;POLIOVÍRUS INATIVADOS TIPO 2;CONJUGADO DE POLISSACARÍDEO CAPSULAR DE HAEMOPHILUS INFLUENZAE TIPO B E TOXÓIDE TETÂNICO;HEMAGLUTININA FILAMENTOSA;TOXÓIDE TETÂNICO;ANTÍGENO DE SUPERFÍCIE DA HEPATITE B,176.94,244.61,38.244602690177466
POLIOVÍRUS INATIVADOS TIPO 1;TOXÓIDE PERTUSSIS;PERTACTINA;TOXÓIDE DIFTÉRICO;POLIOVÍRUS INATIVADOS TIPO 3;POLIOVÍRUS INATIVADOS TIPO 2;HEMAGLUTININA FILAMENTOSA;TOXÓIDE TETÂNICO,110.16,152.29,38.2443718228032
POLIOVÍRUS TIPO 3;POLIOVÍRUS TIPO 1,1569.68,2169.99,38.24410070842463
POLIOVÍRUS TIPO 3;POLIOVÍRUS TIPO 2;POLISSACARÍDEO DE HAEMOPHILUS INFLUENZAE TIPO B;TOXÓIDE PERTUSSIS;POLIOVÍRUS TIPO 1 (MAHONEY);TOXÓIDE DIFTÉRICO;HEMAGLUTININA FILAMENTOSA;TOXÓIDE TETÂNICO;ANTÍGENO DE SUPERFÍCIE DA HEPATITE B,115.8,160.09,38.24697754749569
POLIPEPTÍDEO DIALIZÁVEL DE EXTRATO DE LEUCÓCITO,47.74,64.04,34.14327607875995
POLISSACARIDEO DE HAEMOPHILUS INFLUENZAE TIPO B;POLIOVÍRUS TIPO 3;POLIOVÍRUS TIPO 2;TOXÓIDE PERTUSSIS;POLIOVÍRUS TIPO 1 (MAHONEY);TOXÓIDE DIFTÉRICO;HEMAGLUTININA FILAMENTOSA;TOXÓIDE TETÂNICO,103.58,143.19,38.240973160841854
POLISSACARÍDEO,38.66,53.45,38.256595964821535
POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 7F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 18C;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 9N;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 10A;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 12F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 22F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 9V;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 20;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 19A;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 17F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 15B;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 19F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 8;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 11A;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 5;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 3;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 4;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 6B;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 1;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 23F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 2;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 33F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 14,38.59,53.35,38.24825084218708
POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 9V;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 6A;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 6B;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 7F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 18C;PROTEÍNA CARREADORA;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 19A;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 19F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 5;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 3;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 4;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 1;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 23F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 14,833.8349999999999,1152.73,38.24437688511517
POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 14;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 18C;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 4;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 19F;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 5;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 9V;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 1;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 23F;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 7F;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 6B,168.78,233.33,38.24505273136629
POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 14;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 18C;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 4;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 7F;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 19F;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 5;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 9V;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 6B;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 1;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 23F,639.13,883.56,38.24417567630998
POLISSACARÍDEO DE HAEMOPHILUS INFLUENZAE TIPO B CONJUGADO COM PROTEÍNA TETÂNICA,30.06,41.56,38.25681969394545
POLISSACARÍDEO DE NEISSERIA MENINGITIDIS DO SOROGRUPO A CONJUGADO A PROTEÍNA CARREADORA TOXOIDE TETÂNICO,203.07,272.41,34.1458610331413
POLISSACARÍDEO DE NEISSERIA MENINGITIDIS DO SOROGRUPO W CONJUGADO A PROTEÍNA CARREADORA TOXOIDE TETÂNICO;POLISSACARÍDEO DE NEISSERIA MENINGITIDIS DO SOROGRUPO A CONJUGADO A PROTEÍNA CARREADORA TOXOIDE TETÂNICO;POLISSACARÍDEO DE NEISSERIA MENINGITIDIS DO SOROGRUPO Y CONJUGADO A PROTEÍNA CARREADORA TOXOIDE TETÂNICO;POLISSACARÍDEO DE NEISSERIA MENINGITIDIS DO SOROGRUPO C CONJUGADO A PROTEÍNA CARREADORA TOXOIDE TETÂNICO;POLISSACARÍDEO N. MENINGITIDIS TIPO A;POLISSACARÍDEO N. MENINGITIDIS TIPO C,203.07,272.41,34.1458610331413
POLISSULFATO DE MUCOPOLISSACARÍDEO,19.91111111111111,26.711111111111112,34.15178571428572
POLYGALA SENEGA L.,10.86,14.67,35.0828729281768
POLYPODIUM LEUCOTOMOS,97.96,131.41,34.14659044507964
POSACONAZOL,1856.73,2566.82,38.244117346086945
PRAVASTATINA SÓDICA,76.02666666666666,105.10000000000001,38.24096808137498
PRAZIQUANTEL,702.92,971.75,38.244750469470226
PREDNICARBATO,40.74,54.65,34.14334806087383
PREDNISOLONA,15.97551724137931,22.0848275862069,38.24170605884005
PREDNISOLONA;FOSFATO SÓDICO DE PREDNISOLONA,19.44666666666667,26.883333333333336,38.24134384641755
PREDNISONA,31.662500000000005,43.77222222222222,38.24626047286921
PREGABALINA,85.43468085106383,118.10829787234043,38.24397387079341
PRIMIDONA,33.785,46.705,38.24182329436141
PROGESTERONA,104.772,144.842,38.244950941091126
PROMESTRIENO,47.60333333333333,65.80833333333332,38.243120229675775
PROMETAZINA,9.943333333333333,13.339999999999998,34.16024136775058
PROPATILNITRATO,18.55,25.64,38.2210242587601
PROPILPARABENO,16.83,22.58,34.16518122400476
PROPILTIOURACILA,16.11,22.27,38.237119801365616
PROPIONATO DE CLOBETASOL,23.76258064516129,32.85032258064516,38.24391833188532
PROPIONATO DE CÁLCIO;ÁCIDO UNDECILÊNICO;HEXILRESORCINOL;UNDECILENATO DE ZINCO,12.27,16.46,34.14832925835371
PROPIONATO DE CÁLCIO;ÁCIDO UNDECILÊNICO;HEXILRESORCINOL;ÁCIDO PROPIÔNICO;UNDECILENATO DE ZINCO,18.78,25.19,34.132055378061764
PROPIONATO DE FLUTICASONA,54.166999999999994,74.883,38.24468772499863
PROPIONATO DE FLUTICASONA;CLORIDRATO DE AZELASTINA,76.12,102.11,34.143457698370995
PROPIONATO DE FLUTICASONA;FUMARATO DE FORMOTEROL DI-HIDRATADO,83.15,111.53999999999999,34.14311485267587
PROPIONATO DE FLUTICASONA;HIDROXINAFTOATO DE SALMETEROL,105.86333333333334,146.35,38.24427721275856
PROPIONATO DE HALOBETASOL,10.93,14.66,34.126258005489476
PROTEÍNA ANTIGÊNICA DE SUPERFÍCIE (HEP. B),68.58,94.81,38.24730242053078
PRUCALOPRIDA,119.76666666666667,160.66333333333333,34.146952407458954
RABEPRAZOL SÓDICO,126.26333333333335,174.55333333333334,38.24546582539136
RACECADOTRILA,25.320000000000004,33.96666666666667,34.14955239599789
RACEMETIONINA;BETAÍNA;CITRATO DE COLINA,53.980000000000004,72.41,34.14227491663577
RACEMETIONINA;CLORETO DE COLINA,14.635,19.63,34.13050905363853
RACEMETIONINA;CLORETO DE COLINA;CIANOCOBALAMINA;INOSITOL,12.14,16.29,34.18451400329487
RALTEGRAVIR,1711.67,2366.28,38.243937207522485
RALTEGRAVIR POTÁSSICO,425.42,588.12,38.24455831883784
RAMELTEONA,42.285,56.725,34.149225493673896
RAMIPRIL,77.39583333333333,106.99666666666667,38.24602960969046
RAMIPRIL;BESILATO DE ANLODIPINO,37.46,51.79,38.25413774693005
RANIBIZUMABE,3611.11,4992.15,38.24419638282963
RANOLAZINA,75.47,101.24,34.146018285411415
REARRANJO DE ROTAVÍRUS HUMANO/BOVINO P1A[8];REARRANJO DE ROTAVÍRUS HUMANO/BOVINO G4;REARRANJO DE ROTAVÍRUS HUMANO/BOVINO G3;REARRANJO DE ROTAVÍRUS HUMANO/BOVINO G2;REARRANJO DE ROTAVÍRUS HUMANO/BOVINO G1,137.63,190.27,38.247475114437265
REGORAFENIBE,13086.1,17554.54,34.14646074842773
RESINATO DE DICLOFENACO,10.335,14.2875,38.24383164005805
RHAMNUS PURSHIANA DC.,24.549999999999997,33.04,34.58248472505092
RIBAVIRINA (PORT. 344/98 LISTA C 1),404.6,559.335,38.243944636678194
RIFAMICINA,15.2475,21.0775,38.235776356779795
RIFAMICINA SV SÓDICA,15.626666666666667,21.599999999999998,38.22525597269624
RIFAMICINA SV SÓDICA;RIFAMICINA,14.51,20.06,38.24948311509304
RIFAMPICINA,12.37,17.1,38.237671786580464
RIFAXIMINA,443.25,594.6,34.145516074450086
RILMENIDINA,67.76,93.67,38.237898465171185
RILUZOL,1084.63,1499.435,38.24391728054726
RIOCIGUATE,7028.93,9429.06,34.146449032783075
RISANQUIZUMABE,14800.97,19854.97,34.146410674435536
RISDIPLAM,44922.5,60261.93,34.146429962713555
RISEDRONATO SÓDICO,124.14142857142856,171.61761904761903,38.24363149556764
RISPERIDONA,117.29228915662651,162.14939759036145,38.24386816582197
RITONAVIR,72.71,100.52,38.24783386054189
RIVAROXABANA,117.50071428571428,162.43642857142854,38.242928614415696
RIVASTIGMINA,423.53666666666663,585.5133333333333,38.24383563800065
ROFLUMILASTE,156.42,209.83,34.145249968034804
ROMIPLOSTIM,1705.32,2357.5,38.24384866183475
ROMOSOZUMABE,2699.64,3621.47,34.14640470581263
ROSUVASTATINA CÁLCICA,106.14943925233645,146.74532710280374,38.24409072379884
ROSUVASTATINA CÁLCICA;EZETIMIBA,102.756,137.842,34.144964770913646
ROTAVÍRUS HUMANO ATENUADO,323.495,447.21500000000003,38.244795128209105
ROTIGOTINA,263.625,353.6425,34.14604077761971
RUFINAMIDA,268.5,360.185,34.14711359404097
SACARATO DE ÓXIDO FÉRRICO,9.45,12.68,34.17989417989418
SACCHAROMYCES BOULARDII,25.36333333333333,34.02444444444444,34.148157883208484
SACCHAROMYCES BOULARDII - 17,16.01,21.48,34.16614615865083
SACCHAROMYCES CEREVISAE,31.115999999999996,41.739999999999995,34.14320606761794
SALICILATO DE DIETILAMÔNIO;ESCINA,24.880000000000003,33.375,34.14389067524115
SALICILATO DE DIETILAMÔNIO;ESCINA;POLISSULFATO DE ESCINA SÓDICA,13.11,17.59,34.1723874904653
SALICILATO DE METILA,17.75,23.81,34.14084507042252
SALIX ALBA L.,32.05,42.989999999999995,34.13416536661467
SAXAGLIPTINA,83.67,115.67,38.245488227560664
SECNIDAZOL,19.656774193548387,26.368709677419353,34.14566102139949
SECUQUINUMABE,4438.77,5954.45,34.14639641161852
SELEXIPAGUE,9865.557777777778,13234.296666666667,34.146461505471
SEMAGLUTIDA,632.8,848.88,34.14664981036664
SENNA ALEXANDRINA MILL.,46.03090909090909,61.79272727272728,34.24181380100328
SENNA ALEXANDRINA MILL.;CASSIA FISTULA,80.06777777777778,107.40888888888888,34.14745840329721
SERENOA REPENS (W. BARTRAM) SMALL,75.55,101.35,34.149569821310386
SILIMARINA;RACEMETIONINA,33.22,44.565,34.151113786875364
SILYBUM MARIANUM (L.) GAERTN,61.711666666666666,82.78666666666666,34.15075485456558
SIMETICONA,15.542857142857144,20.851428571428574,34.154411764705884
SIMETICONA;HIDRÓXIDO DE ALUMÍNIO;HIDRÓXIDO DE MAGNÉSIO,25.302500000000002,33.94375,34.15176365971742
SIMETICONA;METILBROMETO DE HOMATROPINA,11.816666666666668,16.336666666666666,38.25105782792664
SINVASTATINA,50.487910447761195,69.79626865671642,38.24352807972353
SINVASTATINA;EZETIMIBA,95.24714285714286,131.67357142857142,38.24411680890314
SIROLIMO,1766.9,2442.64,38.24438281736373
SOFOSBUVIR,44846.485,60159.965,34.14644425310031
SOFOSBUVIR;LEDIPASVIR,56993.6,76454.89,34.146448022234075
SOMATROPINA,777.86625,1075.355,38.244203293303954
STRYPHNODENDRON BARBATIMAN MART.,81.505,109.335,34.14514446966444
SUBGALATO DE BISMUTO;IODETO DE TIMOL;ÓXIDO DE ZINCO,27.51,36.9,34.133042529989076
SUBGALATO DE BISMUTO;ÓXIDO DE ZINCO,35.9,48.16,34.15041782729804
SUCCINATO DE DESVENLAFAXINA MONOIDRATADO,117.19521739130435,162.01565217391305,38.244252436477225
SUCCINATO DE DOXILAMINA;CLORIDRATO DE CLOBUTINOL,16.05,21.53,34.14330218068535
SUCCINATO DE METOPROLOL,34.69714285714286,47.96678571428571,38.24419466403162
SUCCINATO DE RIBOCICLIBE,9278.033333333333,12446.153333333334,34.14646063641362
